id,ident,name,name_zh,source
348158,CN-0188,Beijing Nanjiao Airport,北京南郊机场,llm:codex:deepseek-v4.1-flash
349430,NE-0001,Niger Air Base 201,尼日尔201空军基地,llm:codex:deepseek-v4.1-flash
350214,RSI,Red Sea International Airport,红海国际机场,llm:codex:deepseek-v4.1-flash
350945,CN-0249,Leshan Airport,乐山机场,llm:codex:deepseek-v4.1-flash
351133,CN-0290,Sanya Air Base,三亚空军基地,llm:codex:deepseek-v4.1-flash
351520,PH-0462,Central Mindanao Airport,中棉兰老机场,llm:codex:deepseek-v4.1-flash
352892,WAFB,Toraja Airport,托拉查机场,llm:codex:deepseek-v4.1-flash
353792,BTZ,Betong International Airport,勿洞国际机场,llm:codex:deepseek-v4.1-flash
353993,CN-0316,Chenghu General Airport,苏州澄湖通用机场,llm:codex:deepseek-v4.1-flash
354040,CN-0321,Anji Tianzihu General Airport,安吉天子湖通用机场,llm:codex:deepseek-v4.1-flash
354173,DGAH,Ho Airport,霍机场,llm:codex:deepseek-v4.1-flash
354509,CN-0331,Jiuzhou Airport,珠海九洲机场,llm:codex:deepseek-v4.1-flash
354545,IN-0301,Rashtrakavi Kuvempu Airport,希莫加机场,llm:codex:deepseek-v4.1-flash
354546,IN-0308,Itanagar Donyi Polo Hollongi Airport,多尼波罗机场,llm:codex:deepseek-v4.1-flash
354658,CN-0345,Shanpo Air Base,山坡空军基地,llm:codex:deepseek-v4.1-flash
356138,WABO,Stevanus Rumbewas Airport,塞鲁伊机场,llm:codex:deepseek-v4.1-flash
430508,CN-0396,Shaodong Airport,邵东机场,llm:codex:deepseek-v4.1-flash
505530,SCTN,Nuevo Chaitén Airport,新柴滕机场,llm:codex:deepseek-v4.1-flash
507351,FTFY,Ouadi Doum Air Base,瓦迪杜姆空军基地,llm:codex:deepseek-v4.1-flash
507629,CN-0401,Ningxiang Airport,宁乡机场,llm:codex:deepseek-v4.1-flash
507771,SN6L,Dr. Luciano de Arruda Coelho Regional Airport,索布拉尔地区机场,llm:codex:deepseek-v4.1-flash
508595,ZM-0045,Kalumbila Airport,卡伦比拉机场,llm:codex:deepseek-v4.1-flash
508630,IN-0369,Sant Gadge Baba Yavatmal Airport,亚瓦特马尔机场,llm:codex:deepseek-v4.1-flash
525766,CN-0418,Hohhot Shengle International Airport (under construction),呼和浩特盛乐国际机场,llm:codex:deepseek-v4.1-flash
548284,ZSJG,Jining Da'an Airport,济宁大安机场,llm:codex:deepseek-v4.1-flash
557052,MU-0004,IAF Agalega,阿加莱加机场,llm:codex:deepseek-v4.1-flash
558007,VIMB,Moradabad Airport,莫拉达巴德机场,llm:codex:deepseek-v4.1-flash
597259,SA-0094,King Salman Air Base,萨勒曼国王空军基地,llm:codex:deepseek-v4.1-flash
598248,UTTZ,Zomin Airport,扎明机场,llm:codex:deepseek-v4.1-flash
601075,PK-0092,Mai Bakhtawar International Airport,迈巴赫塔瓦尔国际机场,llm:codex:deepseek-v4.1-flash
601910,TJ-0011,Khovaling Airport,霍瓦林机场,llm:codex:deepseek-v4.1-flash
603863,AR-0768,[Duplicate] Aeropuerto Pergamino,佩尔加米诺机场,llm:codex:deepseek-v4.1-flash
604055,CU-0115,[Duplicate] Holguín Air Base,奥尔金空军基地,llm:codex:deepseek-v4.1-flash
604508,GR-0109,(*)Kasteli Hellenic Air Force Base,卡斯特利空军基地,llm:codex:deepseek-v4.1-flash
606039,CN-0501,Hancheng Heyang Airport,韩城合阳机场,llm:codex:deepseek-v4.1-flash
609615,VE-0526,(Misplaced duplicate?)Aeropuerto internacional Simón bolivar,西蒙·玻利瓦尔国际机场,llm:codex:deepseek-v4.1-flash
610317,VOVI,Alluri Sitarama Raju International Airport (Vizag),维沙卡帕特南国际机场,llm:codex:deepseek-v4.1-flash
610367,CA-1291,(Duplicate)YEG,埃德蒙顿国际机场,llm:codex:deepseek-v4.1-flash
610368,CA-1292,YEG,埃德蒙顿国际机场,llm:codex:deepseek-v4.1-flash
610546,SE-0120,Gävle–Sandviken Airport,耶夫勒-桑德维肯机场,llm:codex:deepseek-v4.1-flash
